density,viscosity,surface_tension,tank_diameter,liquid_height,baffle_num,solid_fraction,process_goal,target_mixing_time_req,max_power_req,operation_mode,impeller_type,impeller_diameter,speed_rps,clearance,num_impellers,impeller_spacing,mixing_time,power,suspension_score
1107.5433441545797,0.038828609173438416,0.05010972965858537,1.4341443221842751,1.3720171913475008,4,0.2154153157919403,suspension,17.537724053013253,1263.3133797628568,batch,propeller,0.43381733228773517,4.842032876334447,0.2415295370932933,1,0.0,12.418783219074045,989.4439910070618,1.0
1288.730570424387,0.008050977625011288,0.05602371795847495,1.0741400749971382,1.051683383637126,4,0.05348407192705039,suspension,7.386951156913794,768.9477103346659,batch,pitched_blade,0.2947080538810405,3.7658248290515823,0.25475110698116415,2,0.37454029098497066,8.331514421312734,397.4287823860178,1.0
1095.4336181406134,47.82553959530153,0.061211654808434636,1.2161155672051376,1.7693083670259568,0,0.0,mixing,791.6566256358265,6655.326642456524,continuous,anchor,1.0367214335711297,0.5367986948845498,0.060805778360256885,1,0.0,536.22109220155,4066.958498192484,0.5045645666027782
1086.9526406221166,0.001874002414872399,0.06511243037607,2.573571537206841,3.5466138508103566,4,0.07728599919143374,suspension,17.07617215252813,228628.67307461041,batch,pitched_blade,0.9165875865378406,4.015039551750027,0.6188566426829271,3,0.9588544548255264,15.277576424136832,172803.52535780938,1.0
1226.6275053695642,0.007589326838562638,0.043368898555332,0.8654331104817456,1.2071048167032965,4,0.02972168318782259,dispersion,12.290508583766384,499.8792115738971,batch,rushton,0.2864873233589687,2.2403785158517375,0.1513034616257909,4,0.25258569732994735,13.326670116815187,435.41826363743223,0.9446722501998208
1057.4521827328113,0.050948097465200785,0.05017571510246558,2.627829067055515,2.433593179339517,4,0.04375024711173043,dispersion,60.55507084133794,53740.00748328665,batch,rushton,0.8360433997528638,2.449342626651558,0.619339625003456,1,0.0,72.40196497051451,27810.59013072172,0.9738228590617772
1261.0612575710468,0.040299268133406084,0.07134626177877096,2.106208189988869,2.880024472180339,4,0.24486938519283225,suspension,19.23773311011681,87669.18988068252,batch,pitched_blade,0.7523662250380495,3.785557175476036,0.4621440006185378,3,0.7874374996301817,17.61983480636924,66958.163147049,1.0
1030.998225765018,34.60142392734132,0.05214285055126172,1.2421911864282134,1.8251698400283982,0,0.0,mixing,900.8355042481769,5806.517317869931,batch,anchor,1.1696904518211086,0.48727361886671905,0.06210955932141067,1,0.0,660.885116647505,3676.290569324736,0.508779863174766
1193.9572649241163,0.06978501475303132,0.046476946980022985,2.651797670814735,2.5968039014918127,4,0.0,mixing,78.61732057508556,10822.212402431363,continuous,pitched_blade,0.8207567696104731,2.3319059925821413,0.7700581069012516,1,0.0,58.32851299435171,5960.669973495413,0.9802245686655344
1136.0303581433236,0.06200040430238801,0.04304157432206084,0.928228260231972,1.1500473081312068,4,0.0,mixing,6.425303722225405,49.75960525026184,batch,propeller,0.2041153272116499,3.8065794387828067,0.2505164689409345,3,0.2993730514248655,7.459172578329245,29.4074126227185,0.9183681120109211
1168.492565323437,0.04501996082071526,0.05067640826650362,1.1763373522754392,1.3157512213913918,4,0.24063303676766307,suspension,16.880516876171473,409.5181517157783,continuous,pitched_blade,0.3311652319551196,2.8694584313554787,0.2537190341916819,2,0.5186242832179992,14.865384723991403,284.63992162313065,1.0
1280.4778640015365,0.08520283423988748,0.04379131447094532,0.8048041958377814,1.0083832802202255,4,0.03185369419956038,dispersion,34.10882615374433,226.7218248824587,continuous,rushton,0.296658582089926,1.9443477099160231,0.22036337785365515,2,0.3778838350964302,25.323838924489696,189.00895031876638,0.9604837568562554
1013.5633751456156,0.0062145570616977605,0.06678069054915002,2.164211840266342,2.791995610035121,4,0.29977618261855965,suspension,22.429952539686504,34958.56445004333,batch,pitched_blade,0.929327020667873,2.5724987580111733,0.37106122138786024,2,1.2774708968533182,27.904861750255947,30491.761502941554,1.0
995.4211282509553,0.003804365067509759,0.06718108297353834,2.819488575430701,3.8437102040489646,4,0.25024096341041907,suspension,40.306472690725634,137061.0095684426,batch,pitched_blade,1.17740727444483,2.6003782488676657,0.4757564193050596,2,1.6855029089288633,30.669157279916504,107605.39482707503,1.0
1292.0819139594728,0.006395531184138264,0.059569395391266225,0.6058763789504178,0.8666985422958571,4,0.030815448496376643,dispersion,19.63768452432103,52.074375495971,continuous,rushton,0.22475458588098648,2.306204321117299,0.10756122406222554,1,0.0,16.355343616830954,42.31565612801074,0.9462151131812718
1131.206886323017,32.812424607020134,0.06239283022685011,2.8514860242387963,2.820300444940418,0,0.0,mixing,1507.9425655792095,54378.67715445272,batch,anchor,2.5687191935094744,0.43602292716051066,0.1425743012119398,1,0.0,1488.1601217676223,36615.85421277461,0.5032038118663416
1064.724358634228,0.022545224142999237,0.053081059501718306,1.2926022782930948,1.1913086648288604,4,0.029415312420450413,dispersion,29.525589433724537,3881.396060424329,batch,rushton,0.4418631685194374,2.9834651856195498,0.3048844060310546,1,0.0,28.90839784903433,2145.972060912988,0.9537065129883076
1150.4049923764228,26.124222985731155,0.05154103470240813,2.3417642212055507,3.353035738506733,0,0.0,mixing,1222.0958654159942,26157.46619172261,batch,anchor,2.206189467055692,0.5024219501220661,0.11708821106027754,1,0.0,1066.4951297707344,21720.580387958074,0.4829692562162846
922.2271667627512,0.01737237198457575,0.04897956595627699,1.284733424504973,1.7287572608163402,4,0.09324861129789845,suspension,12.52449649963856,11009.590877073415,batch,pitched_blade,0.5337228253950367,4.641370058936396,0.22231275755449187,2,0.7684132994564791,9.343338163877283,7978.742857651797,1.0
1055.1366780654598,0.002062036852591948,0.0605084363067571,1.812720757418153,1.8095499146463228,4,0.010452882930112074,dispersion,15.739872581218325,90796.88450634932,batch,rushton,0.5738905095452482,3.7983513204047017,0.4230807120142828,3,0.4934970501714953,18.386960581421175,51015.299257550876,0.9411492857621563
960.269189525296,45.44807748565454,0.04578965287138778,0.6116227224356972,0.6359110992577128,0,0.0,mixing,377.57992868870815,694.4409591994275,batch,anchor,0.5377423263423143,0.4934650282677243,0.03058113612178486,1,0.0,271.540241414562,414.88145722721055,0.46627063697531795
1205.1612076158117,0.03729423010832863,0.041859471415086315,1.346141208243315,1.8935997739126436,4,0.026976371763083935,dispersion,14.792634885369878,44494.34669682644,batch,rushton,0.46880343645046524,3.64607874295027,0.3038492737424947,4,0.42999191926955155,13.70974650157324,23106.69737137613,0.9322240537353816
1035.542254243842,0.0034574900480586817,0.04613129630920639,2.8186511462600667,3.294790091366096,4,0.0,mixing,56.087917900822845,1888.918081891696,batch,propeller,0.6758324352382179,2.518286140732539,0.7200385845317157,1,0.0,42.07636933969963,987.4139755675973,0.9749589997011886
1212.8020682952708,0.006591099487998222,0.06773764602438165,1.6002217488184216,1.971252814320193,4,0.23310337574844692,suspension,10.5957266468812,125496.59999577998,batch,pitched_blade,0.7104392856216311,4.9614452035790615,0.41615850805352356,2,0.8164219507836883,9.271807000899441,63159.27256715516,1.0
1064.630400877624,0.0051561443432797715,0.06539782881791911,2.5051494674643107,3.644544054237438,4,0.18886542753444097,suspension,35.211976766271675,4072.6407806653624,batch,propeller,0.6448108063780357,3.4317558532668357,0.4168376911279838,1,0.0,26.72428853308301,2236.7506592682153,0.9732495691350288
1148.7591093500982,0.001445512369026253,0.06746000974799433,1.7865733552908745,2.333930192708996,4,0.0,mixing,9.274370328712077,1227.5625088046347,continuous,propeller,0.37554367506205055,4.739087203459243,0.33167511823994317,2,1.0717633179327686,8.604445038826373,911.0990465943371,0.9112632391875962
933.9246364943052,0.07204627561651519,0.05094166203346113,2.518579014940704,3.7759695693434208,4,0.0,mixing,26.765470441469397,1195.9641061159073,batch,propeller,0.5319019578560876,2.8420531950740657,0.7546594743772279,2,1.5713474298595518,29.937101607379102,837.0171536193122,0.9869565002591209
907.0675123999649,0.06381948623022793,0.05450495732800523,1.3582311559472693,1.5649934120230065,4,0.0,mixing,45.6532979373872,536.9104136551018,batch,pitched_blade,0.5096033207688222,2.162451917199539,0.3864840232238572,1,0.0,34.59572393071504,329.05569758939,0.9395456260766063
996.5488246506652,0.016388714844258825,0.05031975510939729,2.6857859132270185,2.873651695877063,4,0.0,mixing,27.528737451097214,9549.847703097415,batch,propeller,0.721928950186168,4.459560273439283,0.5947366625550988,1,0.0,23.06517584089313,8013.602169956258,0.9404179365817603
1105.0928257200444,0.0027562948194899957,0.053855119771768545,0.757506710325397,0.70042665259236,4,0.2899436305823051,suspension,6.260816593368681,58.67118599291314,batch,pitched_blade,0.19930462626609116,3.637794606029406,0.14914208162409248,2,0.2508874297129836,6.625803069636969,42.76748159931442,1.0
900.6642830699202,43.275463623303025,0.043586251871958324,0.5030826562797703,0.6061645005699984,0,0.0,mixing,283.58234835121254,210.3475149476929,batch,anchor,0.45224625480659714,0.38872944067375853,0.025154132813988518,1,0.0,276.46521888294103,159.56759145728478,0.49807642126153334
991.3011501853682,0.0931080771413259,0.05058354374575573,1.6519240130989155,2.1919955011654366,4,0.0024284644923479037,dispersion,84.3971339276561,1827.5769562096125,batch,rushton,0.52043106338556,2.0232582116790008,0.47546251654267235,1,0.0,68.38734797896075,1387.1814883981626,0.9176025601121646
1239.7741332359117,0.08548357647489431,0.04015172457317997,0.9068587152623939,1.236739847805735,4,0.030955954321348702,dispersion,20.559803089772537,3335.205683902086,batch,rushton,0.3496386106293237,2.4887595051135207,0.19784810949667253,4,0.26509527513456616,15.123624386557491,2032.843253716011,0.9671003864859455
1027.0542537454246,2.4619037348851767,0.04249946857857165,1.3661966385179523,1.2451796079253394,4,0.0,mixing,494.74017815621295,1027.1256230101556,batch,anchor,1.183876024552669,0.6501222139005792,0.06830983192589761,1,0.0,406.96533221807977,846.4690582528775,0.5051042683371175
969.1775745768313,0.09918567311694236,0.056233366450625384,0.5414495047438923,0.809927647302544,4,0.00020038023666697492,dispersion,10.580330242585712,94.10639684546268,continuous,rushton,0.19409009214276676,2.2022141115833214,0.1527196473351466,4,0.1654915600467954,10.513792286196912,55.44610460846097,0.924993689221537
1138.285509874291,0.08751496129247635,0.04740097726997927,1.1341612664045713,1.4363722364395366,4,0.0,mixing,11.288955441624747,139.36167503720662,batch,propeller,0.23752169487282535,4.194051908999485,0.2665740231474934,3,0.410086195852925,8.317704962827557,88.8668840751603,0.9459583350922118
1255.862568670159,0.06857557822271282,0.052640231681297805,0.8734353909203769,1.2900027377688486,4,0.0,mixing,7.3331089816638295,29.470616996062695,batch,propeller,0.15715836442403613,4.647457151394284,0.15880986671148542,3,0.3747868890185278,5.558748266966952,16.763505031736557,0.9476477828914975
941.8460387219101,0.0866916813927818,0.06892714530809728,0.7496561929018237,0.7666272248388939,4,0.03990487179091665,dispersion,23.807019538149447,265.5532552960647,batch,rushton,0.280641319745248,1.9687318794760462,0.15485775572256577,3,0.21286773719254884,19.72915081710332,180.8667459493987,1.0
1087.0561026506386,0.01948309316126719,0.0462957497840202,0.8277717325655496,0.8258868138287515,4,0.14852674564827967,suspension,7.0079366760443245,326.17248157416435,batch,pitched_blade,0.2631449508951805,4.887245979639519,0.1364487962324037,1,0.0,7.535121713171255,207.7781763372493,1.0
918.0692467957706,0.09597390241592524,0.05540772289044098,2.131298001881658,2.551811482130593,4,0.0,mixing,19.19581195170941,394.3845388977241,batch,propeller,0.40039724452986164,3.236934873936357,0.5999744958479726,2,1.0543124356443188,21.413012116980983,287.02971944565184,0.9281335228422523
1238.318783120857,0.05469407582791829,0.05973619773047389,0.9132783084182279,0.960726116331126,4,0.0,mixing,11.279057711496558,87.4643298420264,continuous,propeller,0.25369955724816906,3.9605696501530456,0.17754580510393517,2,0.3815069156381072,7.730267948595715,72.36891257423386,0.9817655221429852
1005.8159244605245,0.018769715162262657,0.06708731315417463,1.5339198282749247,1.7945567055183353,4,0.0,mixing,13.996477462809077,1342.0674214595517,batch,propeller,0.3935068538311966,4.6283366235055095,0.3081619193689544,2,0.7477829795966965,9.845634816712137,745.7492704259296,0.9326598948735314
1111.8982664729992,22.293591150186828,0.057170176434466854,0.8293870822301687,0.8089827597706135,0,0.0,mixing,378.64247750768413,850.9719741773447,batch,anchor,0.7839573812336192,0.4880205063909004,0.041469354111508434,1,0.0,387.4653644167455,755.0442641835206,0.47698270981628865
1028.6131965929326,0.02378569246747438,0.059460134781266924,1.8297152283651703,1.8523000745120812,4,0.1501128113113196,suspension,17.988569332271414,34329.00877040698,batch,propeller,0.7568828808629935,4.3540365818287885,0.3164155240182554,2,0.8325516945111727,14.555081951838261,19332.066677084604,1.0
1269.513326437272,0.0642623512771523,0.05401566729345192,0.505771931466855,0.7566454807800199,4,0.0,mixing,8.664215072245787,0.3336342873513116,batch,propeller,0.08057425631017537,3.645655103841285,0.08742217588158657,1,0.0,6.622366655636363,1.0,0.9300057554266123
1089.1135891035992,0.03492865063274063,0.07040195502798198,2.1952351521995705,3.090022959545466,4,0.008861775062463629,dispersion,34.70598541184784,113147.94149352981,batch,rushton,0.6674071881522332,2.928340215617698,0.5761236442803516,4,0.690292582903553,32.85198862476585,64118.84696507904,0.9795854902134845
1187.9130140086186,0.09080154636404135,0.05628589285604334,2.117679495358313,2.340919888810783,4,0.020965049396390514,dispersion,62.37001624639442,33188.90078408716,batch,rushton,0.7217383493281522,2.9067794101921596,0.3467881274610597,1,0.0,60.63684601826003,25968.81945083849,0.9575768520691679
998.672150890459,0.007338777369455448,0.061371173083135555,0.8466362405835488,0.9059959901017562,4,0.11878813140042833,suspension,13.519034519552573,652.1608764417442,batch,pitched_blade,0.3658022107341432,3.006306019810465,0.21606890485785654,2,0.3762118904743217,9.1142228914412,446.7747271255115,1.0
1060.0245784539022,0.06141251699889134,0.06800344362632037,1.609857215989941,2.3529069367002577,4,0.0,mixing,46.104870654429334,1845.9558481174781,batch,pitched_blade,0.5348292875578741,2.1658360352045616,0.39414194591501,2,0.946888791127933,31.052422878245988,1042.6228748894816,0.930887496651972
1092.2430523769226,0.012771087531301156,0.054606470224456694,1.2233003402558364,1.2901965754160767,4,0.2112047985898226,suspension,12.768984988438534,1420.053558530399,batch,pitched_blade,0.40613140406687825,3.0471415219865805,0.3414053723013876,2,0.4428672243052938,14.237904639957636,790.2786644472358,1.0
1299.4438060047664,8.544215546303695,0.04616290634338911,1.5570008313669836,1.9801953942945019,0,0.0,mixing,551.20834516306,11432.475607626428,batch,anchor,1.4687034360419704,0.8205474303553562,0.07785004156834918,1,0.0,388.3405259461364,6736.445806060278,0.5012383296735992
970.5425520032303,0.028057061499407173,0.05355185262974892,2.215407289037876,2.8614467300666964,4,0.17519153727006959,suspension,22.304832762657394,48539.0314444431,batch,propeller,0.9966771387633524,3.7911485065891024,0.5741814958275824,1,0.0,26.680632340096228,28468.005864491606,1.0
1232.8480301127945,0.021416633903954128,0.06627938517113105,2.372051949167637,3.275409175404261,4,0.13038642056022487,suspension,29.106121459142216,200794.99406853018,batch,pitched_blade,1.0166761814035592,2.8597717401963956,0.3899992250766459,3,0.8951552563626597,26.330333903640586,111728.96527797883,1.0
1229.2509269664747,0.015539509747319023,0.04537602715449188,2.5578115248752367,3.129137248980005,4,0.04304004868102681,dispersion,63.46875044804351,128157.32561980338,batch,rushton,0.9768793467060257,2.12536784087178,0.6667437925363352,2,1.1714718573984444,60.015855919505285,98789.99475319187,0.9843759000609972
947.5641392135842,0.009638276886084377,0.04275143520355024,2.5577690570172495,2.9135648976387833,4,0.09383662786348047,suspension,19.699167258248025,14262.051057012806,batch,propeller,0.7096332061445614,4.133849564234108,0.5344144516968992,2,1.2788133969154698,15.643550068553187,10485.451293975522,1.0
1120.3635073961611,0.07134274440252511,0.06651350159484114,0.6236478428650392,0.7863794373173905,4,0.001328888249864585,dispersion,15.198759262573338,125.2014057999883,batch,rushton,0.21741561677750254,2.502082141188397,0.16444754673419126,2,0.33127895510554883,14.89600199924471,77.87679629782659,0.9583494391748403
900.4269860090989,0.08955663827415933,0.04679286844290377,2.115726908071398,2.1224469034930107,4,0.0,mixing,33.6701272820024,5094.361281435284,batch,pitched_blade,0.7341479152688115,2.1030841102887723,0.3362376755093776,2,0.8422294945729762,38.72756461485868,3960.5179035937326,0.979698375734677
953.8768099693389,0.032719323156133476,0.0675290203590061,1.401896716295634,1.3081970880189222,4,0.0,mixing,16.25179964327602,40.99557987446258,continuous,propeller,0.26596935429514085,4.0262126683544714,0.397093999172237,1,0.0,13.173234720166908,33.88702795014791,0.913787626400392
1227.9235432952096,0.04983718336443852,0.056833936860352666,1.5031624104652834,1.64500382388979,4,0.06104377573604032,suspension,13.477397667255081,3653.952380591193,batch,propeller,0.549213744392032,4.515477413611814,0.4461312703761444,1,0.0,15.14932526668667,2630.6787029814395,0.9841353536002221
1246.457842532408,0.03650860636126321,0.05885859731607923,1.521673443416782,1.7634847040195334,4,0.0,mixing,33.66412242578771,2646.7037686852905,batch,pitched_blade,0.5975260701450679,2.521714651352234,0.3034055076151198,1,0.0,28.334911619168214,1905.9627837559342,0.9560394148503853
937.8559072997555,36.432576305123916,0.045314004237247144,1.4727417788052,1.5150439057674396,0,0.0,mixing,670.9269225735363,11818.903421515453,continuous,anchor,1.3346976286678824,0.6703596949822848,0.07363708894026,1,0.0,529.0123037922806,10301.328307148477,0.5130049801115673
1269.5601602181719,1.226321143323053,0.05852728079200776,0.5963549983085893,0.7801821919003816,4,0.0,mixing,355.3344627767187,3.2138965853725345,batch,anchor,0.5404567368060048,0.18435495813738292,0.029817749915429466,1,0.0,442.051108870248,1.7776126712002884,0.5159167731043954
1049.2242350232211,0.014246747621767048,0.05808249314018257,2.43726975845332,2.9197377564647247,4,0.09014707814622967,suspension,21.53629462057777,825549.9066126656,batch,pitched_blade,1.079913261163212,4.908949780555385,0.4341786321171527,2,1.2662115977235984,18.020874715507677,416118.4931358775,1.0
1047.9937471388791,6.801555075754769,0.053363817364929456,2.4868763960439297,3.4881677251555963,0,0.0,mixing,1721.3268794318649,4873.581151719641,batch,anchor,2.184570988744654,0.3691977456066294,0.1243438198021965,1,0.0,1341.5493624932567,3908.0800799898693,0.47029889041745127
1147.4859112678569,23.62463266204096,0.04128304031592883,1.8056272349559304,1.8572606655593973,0,0.0,mixing,1977.6983325365763,4022.847404276462,batch,anchor,1.5599939769755296,0.2923162020082009,0.09028136174779652,1,0.0,1447.507233367874,2034.8494889234507,0.5054019086839457
1248.5636346964857,0.04347358601438386,0.060295501886935304,0.5897472150183973,0.7199400760483134,4,0.021553817881896916,dispersion,14.33581017613095,326.2834845838778,batch,rushton,0.23551808604112678,4.073758600103519,0.15089835484158265,1,0.0,10.34155871528295,270.6053637229314,0.9612454574382898
962.3030683898318,0.04587149803605677,0.05711674089522785,1.4930832536820602,1.742442539787146,4,0.19186202838733085,suspension,35.50827725426779,12295.770550154433,continuous,pitched_blade,0.6625563870186401,3.276635462702707,0.28802635347313377,1,0.0,25.71175384749937,6215.297050899089,1.0
950.7741027163679,0.027738109009971344,0.06546523408534304,2.747303940801284,4.0744778231134635,4,0.18587389876996518,suspension,35.64878137394446,52650.79113320683,batch,propeller,0.9521816933123325,3.641009644754613,0.5611089569604271,2,1.7185667846148651,24.560312541098405,31890.264061683967,1.0
982.327917205203,0.022651718389011855,0.07122355278046913,1.7893891907201283,2.615561200895218,4,0.0,mixing,63.16035794882685,481.02609491084013,continuous,pitched_blade,0.5791108380349602,1.7116911734375369,0.28540627289628534,1,0.0,51.01012021373896,375.30888937176644,0.9630349628280608
1245.65473167709,0.035442176799902636,0.07036297942418508,1.0648223947919562,1.2380742580142035,4,0.0045289529267719675,dispersion,15.762259902489566,8096.547658719722,batch,rushton,0.42014629634511547,2.767863767006851,0.24605011207176816,3,0.30969729140656904,16.418132752543944,4627.349346270825,0.9664885412476996
975.1614316145907,0.025384737415903563,0.04343399561064065,1.770482286945612,2.057301291346707,4,0.1798873995274235,suspension,17.37985099571339,7782.649627470147,batch,propeller,0.614810813980068,3.6948664518495775,0.2833194152934487,2,0.9034812759184679,15.403524090603169,4080.924923517755,1.0
1228.8854184375227,0.07839394770982057,0.0607418793493483,1.5704246587721833,2.01448114923603,4,0.0,mixing,46.072090330566816,2070.8656050444047,batch,pitched_blade,0.570231470910155,1.9853674985995782,0.39382815655066383,2,0.8849716602605057,35.01980049115248,1368.0471101239043,0.9508051300400092
952.462067673884,0.06305567329563665,0.04635467723300186,2.7367197171695374,2.9106434507199364,4,0.03736349000960349,dispersion,66.57113345209818,165984.24261453896,batch,rushton,0.8513180413189727,4.067771650592582,0.49165182674088154,1,0.0,51.378100555788265,131978.3655420156,0.9565988707731452
958.9703813942343,16.108326993689367,0.04874975046805352,0.8181904958225981,1.0064919780465529,0,0.0,mixing,817.599587959724,159.44576097294845,batch,anchor,0.7531466584175124,0.21328775431790747,0.04090952479112991,1,0.0,734.083994691388,86.72594059228065,0.514239540459821
970.5422305671206,20.21094109835672,0.054959505261714295,1.1023177910357804,1.489306762377755,0,0.0,mixing,705.2837197332548,1098.410811990968,continuous,anchor,0.9715660104361954,0.34853622009722385,0.055115889551789025,1,0.0,730.7139659161099,614.7225539831428,0.4600506661422028
1157.199369336333,49.94265222934927,0.06774951285141459,2.03379121182458,2.916187486348571,0,0.0,mixing,781.4858475854946,77409.85594378176,batch,anchor,1.9135144767345136,0.6943009918717481,0.10168956059122901,1,0.0,681.9128194020975,52780.90534013435,0.4573061266504629
1234.6452164130772,0.023292588944449,0.043477027304392395,2.6195921680591363,3.921253182411311,4,0.039650248947981526,dispersion,29.9781494736277,918313.7304162474,batch,rushton,1.0145449985709725,3.918939432579412,0.55076727580799,2,1.6070763647282886,29.757652962958037,732997.3561392138,0.9339351981609658
1279.717409203703,0.08357796830820871,0.05289214747224415,2.203323681724228,2.236709977528443,4,0.0,mixing,23.065393405994822,4112.247321986046,batch,propeller,0.5988594773089614,3.1617792765488435,0.37678666074450795,2,0.9630140979536911,23.411453938840562,2765.5374741667038,0.9267305240041546
1210.3164345748362,0.03845348340815478,0.06469917898333297,2.5878144777018344,2.6598720699755147,4,0.0,mixing,28.007119723187927,8409.240400236715,batch,propeller,0.609883446963067,4.985194431130947,0.4689112356268023,1,0.0,21.17015377238976,5862.594498001082,0.9476126760144624
1064.0195147659977,0.08631962736378539,0.055341346393788515,2.105631046419984,2.767307015740112,4,0.0,mixing,37.288043912503824,9950.840898557746,batch,pitched_blade,0.7184083473422098,2.0364082029783677,0.393503147396186,3,0.8276370441598526,40.10490448259795,6557.627416542488,0.9215647270131085
1263.0419565561929,0.014035512758461599,0.0656870593692277,1.1368208752936686,1.1152472636982862,4,0.1185335984221521,suspension,16.82168536863216,465.1115871161401,continuous,propeller,0.3756164847855795,3.0617236863646844,0.23859516430113284,2,0.3975719673470613,11.664092818981363,249.26964639657044,1.0
920.2143954600231,0.03127422264511817,0.06775755326344267,2.047290952933815,2.7760858529583192,4,0.0,mixing,10.578084271335038,8449.459710079414,batch,propeller,0.5468841377766582,4.846278647402665,0.442590344118998,3,0.8364302859501107,11.986623659757354,6427.865843013617,0.9017178429793792
1133.057739725815,0.07890224676355274,0.052643258801532505,1.1168126336986781,1.4986664310539324,4,0.04565768751736039,dispersion,31.438097445056542,5684.720464936264,continuous,rushton,0.4107605431310437,3.0936202900451253,0.30074071002128727,2,0.6541424680501735,25.215908456576724,3723.9263048652324,0.9279972889255138
1064.9499657188899,0.029121079742125033,0.06801724942487156,2.469482126597182,2.7896996212463723,4,0.0,mixing,59.946558403190615,23368.355802619142,batch,pitched_blade,0.9590307519155223,1.942876994524064,0.4952015011231108,2,1.1716539937541826,46.17160718980602,14540.056449276815,0.9199866119443632
1039.3103533845824,0.004058390866567186,0.06768320742114074,1.4910905884120302,2.1875625594106083,4,0.0,mixing,9.763188325647013,444.8107264267911,continuous,propeller,0.3913454666809591,3.144031540455091,0.3905318295230886,3,0.6452185129431063,10.15388532463753,395.57581035442604,0.9974921310005286
1154.224141604074,0.0536296789508485,0.06380783112623971,1.623830602808802,2.085426417639512,4,0.023806691054520518,dispersion,20.756995800272673,41003.75706129128,batch,rushton,0.5198750469004877,3.9147987304501233,0.328719403906947,3,0.5947752381145315,20.103352708668243,32744.81845649274,0.9383263928638763
948.0442520405537,0.09899248385128248,0.04228174509391505,0.685144208422684,0.6711160510621066,4,0.0,mixing,13.085317785713753,30.816656492564647,batch,pitched_blade,0.24529808492634023,2.3765491041885545,0.1934342023010155,2,0.24545526684614946,11.607078391160234,24.599350389891715,0.9682924810797369
961.412618534819,0.08436494502545173,0.047883271737063256,1.3255032389943284,1.7385697095799197,4,0.0,mixing,26.241355523750617,566.4650091285648,batch,pitched_blade,0.40795605248066635,2.367939038079873,0.2418955326538329,2,0.7766094810500628,22.088684774027357,341.3106341082865,0.9719838311109562
